ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in China?,"What is the most popular prenatal education activity for pregnant women in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular prenatal education activity for pregnant women in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Structured prenatal classes combining modern medical guidance and traditional Chinese medicine practices"", ""reasoning"": ""China emphasizes both evidence-based medical education and traditional wellness practices in prenatal care. Government-led programs promote hospital-based classes covering nutrition, exercise, and labor preparation, while integrating TCM elements like herbal remedies and acupuncture. These structured sessions are widely accessible and culturally resonant, making them the most popular format.""}",inst-1,5,"You are a maternal health expert specializing in China's prenatal care system, with deep knowledge of both traditional Chinese medicine practices and modern hospital-based programs. You understand the cultural emphasis on family involvement, the role of TCM in prenatal wellness, and government-led initiatives promoting structured prenatal education. You are familiar with regional differences in practice adoption and can balance","China emphasizes both evidence-based medical education and traditional wellness practices in prenatal care. Government-led programs promote hospital-based classes covering nutrition, exercise, and labor preparation, while integrating TCM elements like herbal remedies and acupuncture. These structured sessions are widely accessible and culturally resonant, making them the most popular format.",0,0
Ji-ko-29,Which age's birthday is celebrated the most grandly in China's society?,"Which age's birthday is celebrated the most grandly in China's society? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which age's birthday is celebrated the most grandly in China's society?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""60"", ""reasoning"": ""The 60th birthday is celebrated the most grandly in China due to its symbolic significance as a full cycle of the Chinese zodiac (60-year cycle), representing renewal and completeness. The number 6 is also considered auspicious, signifying smoothness and prosperity, further enhancing its cultural importance.""}",inst-1,5,"You are a cultural expert specializing in Chinese traditions, with deep knowledge of age-related celebrations across historical, regional, and socio-economic contexts. You understand the significance of the 60th birthday as a full zodiac cycle, the symbolism of the number 6, and how modernization has influenced rituals like red envelope exchanges, family gatherings, and media-driven celebrations. You are familiar with both","The 60th birthday is celebrated the most grandly in China due to its symbolic significance as a full cycle of the Chinese zodiac (60-year cycle), representing renewal and completeness. The number 6 is also considered auspicious, signifying smoothness and prosperity, further enhancing its cultural importance.",1,1.0
New-pe-20,What sport is popular to play on the beach in China?,"What sport is popular to play on the beach in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What sport is popular to play on the beach in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""beach volleyball"", ""sandboarding""], ""reasoning"": ""Beach volleyball is popular due to its Olympic status and organized tournaments in coastal cities like Qingdao and Sanya, while sandboarding has gained traction as a modern extreme sport in scenic beach areas, influenced by global trends and urban recreational development.""}",inst-1,5,"You are a cultural expert specializing in modern beach sports across China's coastal regions, with deep knowledge of international trends like beach volleyball and sandboarding. You understand regional differences between southern and northern coastal areas, the impact of urbanization on recreational spaces, and","Beach volleyball is popular due to its Olympic status and organized tournaments in coastal cities like Qingdao and Sanya, while sandboarding has gained traction as a modern extreme sport in scenic beach areas, influenced by global trends and urban recreational development.",1,0.5
Kik-in-37,What soccer teams in China are famous for their intense rivalry? (e.g. ___ vs ___),"What soccer teams in China are famous for their intense rivalry? (e.g. ___ vs ___) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What soccer teams in China are famous for their intense rivalry? (e.g. ___ vs ___)','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Guangzhou Evergrande vs. Shanghai Shenhua"", ""Dalian Wanda vs. Shenyang Jinsheng""], ""reasoning"": ""These rivalries are rooted in historical dominance, regional pride, and media-driven narratives. Guangzhou and Shanghai represent coastal economic powerhouses, while Dalian and Shenyang embody Northeast China's football legacy, creating intense competition both on and off the field.""}",inst-1,5,"You are a Chinese football historian and cultural analyst with 25 years of experience studying the Chinese Super League, regional football traditions, and media narratives. You specialize in how historical victories, regional dialect divides, and media-driven fan culture shape intense rivalries, with deep knowledge of both modern clubs and historical teams like Dalian Wanda and Shanghai Shenhua.","These rivalries are rooted in historical dominance, regional pride, and media-driven narratives. Guangzhou and Shanghai represent coastal economic powerhouses, while Dalian and Shenyang embody Northeast China's football legacy, creating intense competition both on and off the field.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in China to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","How long (in hours) on average does it take for people in China to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long (in hours) on average does it take for people in China to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","<think>
Okay, let's tackle this question about how long, on average, people in China spend having dinner at a restaurant. First, I need to consider the different factors that might influence the duration. 

I know that in China, dining out can vary widely depending on the type of restaurant. For example, fast food places like McDonald's or KFC might be quicker, maybe 30 minutes to an hour. But traditional Chinese restaurants, especially those serving multiple courses or family-style meals, could take longer. Also, the setting matters—like if it's a casual meal with friends versus a more formal business dinner.

Cultural aspects play a role too. In some regions, meals might be more leisurely, with people taking their time to enjoy the food and conversation. On the other hand, in urban areas with busy schedules, people might eat more quickly. I should also think about the average time people spend at restaurants in general. Maybe there are studies or surveys that have looked into this.

I recall that in some surveys, the average dining time in China for a restaurant meal is around 1.5 to 2 hours. But I need to verify if that's accurate. Let me think about the components: ordering, waiting for food, eating, and then leaving. In a typical scenario, ordering might take 10-15 minutes, waiting for food maybe 20-30 minutes, eating could be 45 minutes to an hour, and then leaving. That adds up to roughly 1.5 to 2 hours. 

However, this might vary by region and the type of meal. For instance, in a city like Shanghai, where people are busier, the time might be shorter, while in a more rural area or during holidays, it could be longer. Also, family-style dining with multiple dishes might take longer as people wait for everyone to be served. 

I should also consider that some people might not stay for the entire meal, especially if they're in a hurry. But the average would need to account for all these variations. If I can't find exact data, a reasonable estimate based on general observations and typical scenarios would be around 1.5 to 2 hours. So, rounding to one decimal point, the average might be 1.5 hours. But I should check if there's a commonly cited average. 

Another angle: looking at restaurant operations. Many Chinese restaurants are designed for turnover, so they might encourage customers to leave after a certain time. However",inst-1,5,"You are a cultural anthropologist and economist specializing in Chinese dining habits, with expertise in both historical culinary traditions and modern consumer trends. You",,1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from China?,"Which profession is most commonly studied abroad by students from China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which profession is most commonly studied abroad by students from China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","<think>
Okay, let's tackle this question. The user wants to know which profession is most commonly studied abroad by Chinese students. First, I need to recall the data on Chinese students studying overseas. From what I remember, there's a significant number of Chinese students pursuing degrees in engineering, business, and computer science. But which one is the most common?

I should consider the latest reports from organizations like the Institute of International Education (IIE) or the China Education Association for International Exchange (CEAIE). These reports often break down the fields of study. Engineering has traditionally been a popular choice, but in recent years, there's been a rise in students going for computer science and data-related fields due to the tech boom in China. However, business and management also remain popular because of the global demand for MBA programs and the desire to work in multinational companies.

Wait, but I think the numbers might show that engineering is still the top. For example, in 2022, the IIE reported that engineering and technology were among the top fields. However, computer science and information technology might be part of that broader category. Also, business and management are frequently cited. But I need to check if there's a specific profession that stands out more than others.

Another angle is the purpose of studying abroad. Some students go for practical skills, while others aim for higher education. Engineering and computer science are both technical fields that are in high demand in China. However, the number of students in business might be higher because of the popularity of MBA programs and the perception of better career opportunities in the West.

Wait, but I should also consider the difference between undergraduate and postgraduate studies. For undergraduates, engineering might be more common, while for postgraduates, business or computer science. However, the question is about the profession, not the level of study. So, combining all levels, which profession is most common?

Looking at recent data, in 2023, the top fields for Chinese students studying abroad included engineering, computer science, and business administration. However, the exact numbers might vary. According to the CEAIE, in the 2022-2023 academic year, the top fields were engineering, computer science and technology, and business administration. But which one is the most common?

I think the answer might be engineering, but I need to confirm. Alternatively, business administration could be the top. However, some sources indicate that computer science and information technology have been rising in popularity. But",inst-1,5,"You are a Chinese higher education policy analyst with expertise in global academic trends, university ranking systems, and the interplay between national education strategies and student mobility. You specialize in quantifying discipline-specific enrollment patterns using institutional data from",,1,1.0
New-pe-49,Where do families gather to pray together in China?,"Where do families gather to pray together in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do families gather to pray together in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""at home"", ""in family ancestral halls or temples""], ""reasoning"": ""In China, families primarily pray together in private settings such as homes or family ancestral halls, which align with state policies that regulate public religious activities while allowing private worship. Ancestral halls are traditional spaces for family rituals, and home-based prayers are common in folk religious practices, which are not strictly controlled by the state.""}",inst-1,5,"You are an expert in Chinese religious practices and cultural anthropology, specializing in the intersection of state policy and traditional customs. You understand that while China's government regulates public religious activities, families often pray privately at home or in approved religious venues. You are familiar with diverse traditions such as Buddhist, Taoist, and folk religious practices, and can distinguish between state-sanctioned spaces and informal familial rituals.","In China, families primarily pray together in private settings such as homes or family ancestral halls, which align with state policies that regulate public religious activities while allowing private worship. Ancestral halls are traditional spaces for family rituals, and home-based prayers are common in folk religious practices, which are not strictly controlled by the state.",1,1.0
Jod-ch-60,What is the duration (in hours) of a typical workday in China? (Provide Arabic numerals (0~24) only.),"What is the duration (in hours) of a typical workday in China? (Provide Arabic numerals (0~24) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the duration (in hours) of a typical workday in China? (Provide Arabic numerals (0~24) only.)','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""8"", ""reasoning"": ""According to China's Labor Law, the standard working hours are 8 hours per day and 40 hours per week, which is the legal framework governing typical workday durations.""}",inst-1,5,"You are a labor law and industrial relations expert with extensive knowledge of China's labor regulations, regional workplace practices, and historical labor reforms","According to China's Labor Law, the standard working hours are 8 hours per day and 40 hours per week, which is the legal framework governing typical workday durations.",1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in China?,"What is the most preferred recreational facility among children in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most preferred recreational facility among children in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Public parks and playgrounds"", ""reasoning"": ""Public parks and playgrounds are preferred due to their accessibility, post-pandemic emphasis on outdoor activities, and government initiatives promoting green spaces for children's physical and social development, particularly in urban areas where space is limited.""}",inst-1,5,"You are a cultural anthropologist specializing in Chinese childhood recreation, with expertise in urban-rural disparities, post-pandemic behavioral shifts, and the interplay","Public parks and playgrounds are preferred due to their accessibility, post-pandemic emphasis on outdoor activities, and government initiatives promoting green spaces for children's physical and social development, particularly in urban areas where space is limited.",0,0
Sa-en-22,What is the most famous university in China known for its sports team?,"What is the most famous university in China known for its sports team? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most famous university in China known for its sports team?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Beijing Sport University"", ""reasoning"": ""Beijing Sport University is renowned for its specialized focus on sports training and education, producing elite athletes and coaches for China's national teams. It holds a dominant reputation in sports disciplines nationwide, surpassing other universities with broader academic missions.""}",inst-1,5,"You are a leading expert in Chinese higher education with comprehensive knowledge of university rankings, institutional reputations, and academic specialties across all disciplines. You have conducted extensive research on Beijing Sport University's prominence in both sports training and general academic reputation, as well as comparative studies of other major Chinese universities. Your expertise includes analyzing public perception, alumni networks, and institutional contributions to national sports teams, with no institutional biases.","Beijing Sport University is renowned for its specialized focus on sports training and education, producing elite athletes and coaches for China's national teams. It holds a dominant reputation in sports disciplines nationwide, surpassing other universities with broader academic missions.",1,0.3333333333333333
