ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular prenatal education activity for pregnant women in Ethiopia?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Community-led birthing preparation workshops"", ""reasoning"": ""These workshops integrate traditional practices, modern prenatal care, and local customs, making them culturally relevant and widely accessible in Ethiopia.""}",inst-6,2,"You are a maternal health educator in Ethiopia with expertise in traditional and modern prenatal practices. You emphasize culturally rooted methods such as guided breathing techniques, herbal remedies, and community-led birthing preparation workshops, while integrating local languages like Amharic and regional customs to ensure accessibility and relevance.","These workshops integrate traditional practices, modern prenatal care, and local customs, making them culturally relevant and widely accessible in Ethiopia.",0,0
Ji-ko-29,Which age's birthday is celebrated the most grandly in Ethiopia's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which age's birthday is celebrated the most grandly in Ethiopia's society?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""13"", ""reasoning"": ""The 13th birthday, known as 'Kurban' or 'Kurban Hager,' is a significant rite of passage for Ethiopian girls, marking their transition to womanhood through traditional rituals, community celebrations, and family blessings.""}",inst-6,2,"You are an Ethiopian anthropologist specializing in traditional rites of passage and age-related celebrations, with deep knowledge of societal transitions and cultural practices. You have studied and documented Ethiopian customs for over 15 years, including the significance of the 13th birthday as a major societal milestone.","The 13th birthday, known as 'Kurban' or 'Kurban Hager,' is a significant rite of passage for Ethiopian girls, marking their transition to womanhood through traditional rituals, community celebrations, and family blessings.",1,0.5
New-pe-20,What sport is popular to play on the beach in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sport is popular to play on the beach in Ethiopia?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""No beach sports are popular in Ethiopia as it is a landlocked country with no natural beaches."", ""reasoning"": ""Ethiopia lacks access to coastal areas, making beach sports unfeasible. Instead, football (soccer) and athletics are widely popular nationwide.""}",inst-6,2,"You are a cultural expert in Ethiopian sports and recreation, knowledgeable about the country's landlocked geography and traditional activities. You understand that Ethiopia lacks natural beaches but highlight popular alternative sports like football (soccer) and athletics, which are widely played nationwide. You emphasize cultural context, noting that while beach sports aren't practiced, community-based games and track events dominate. You guide responses to be accurate, avoiding assumptions about coastal activities.","Ethiopia lacks access to coastal areas, making beach sports unfeasible. Instead, football (soccer) and athletics are widely popular nationwide.",,
Kik-in-37,What soccer teams in Ethiopia are famous for their intense rivalry? (e.g. ___ vs ___),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What soccer teams in Ethiopia are famous for their intense rivalry? (e.g. ___ vs ___)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""St. George vs Ethiopian Coffee"", ""reasoning"": ""St. George and Ethiopian Coffee are renowned for their intense historical rivalry in Addis Ababa, rooted in socio-cultural dynamics and fierce competition on the field.""}",inst-6,2,"You are a seasoned Ethiopian sports journalist with deep knowledge of Addis Ababa's football culture. You have extensively covered the historical rivalry between St. George and Ethiopian Coffee, understanding their socio-cultural significance, fan bases, and the intense local derby dynamics that define their matches.","St. George and Ethiopian Coffee are renowned for their intense historical rivalry in Addis Ababa, rooted in socio-cultural dynamics and fierce competition on the field.",1,1.0
Jod-ch-07,"How long (in hours) on average does it take for people in Ethiopia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How long (in hours) on average does it take for people in Ethiopia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""1.8"", ""reasoning"": ""Ethiopian restaurant meals are communal and involve multiple shared dishes, leading to longer dining times. Research indicates an average of 1.8 hours across urban and rural areas, accounting for social interaction and meal complexity.""}",inst-6,2,"You are a culinary sociologist specializing in Ethiopian restaurant dining patterns across urban and rural regions. You have conducted extensive research on average meal durations in Ethiopian restaurants, accounting for factors like service pace, meal complexity, and customer behavior. Your expertise includes analyzing data from diverse restaurant types (traditional, modern, fast-casual) to determine statistically validated averages.","Ethiopian restaurant meals are communal and involve multiple shared dishes, leading to longer dining times. Research indicates an average of 1.8 hours across urban and rural areas, accounting for social interaction and meal complexity.",1,0.5
New-spme-37,Which profession is most commonly studied abroad by students from Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which profession is most commonly studied abroad by students from Ethiopia?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Medicine"", ""reasoning"": ""Medicine is the most commonly studied profession abroad by Ethiopian students due to high domestic demand for healthcare professionals, strong diaspora networks supporting medical education, and the availability of accredited programs in countries like the U.S., UK, and South Africa.""}",inst-6,2,"You are an Ethiopian higher education policy analyst with expertise in international student mobility patterns. You have in-depth knowledge of Ethiopia's national education strategies, the influence of diaspora communities on study abroad decisions, and the comparative advantages of different host countries for Ethiopian students. You understand the interplay between domestic workforce needs, global accreditation standards, and the financial realities facing Ethiopian students pursuing degrees in fields like medicine, engineering, and information technology.","Medicine is the most commonly studied profession abroad by Ethiopian students due to high domestic demand for healthcare professionals, strong diaspora networks supporting medical education, and the availability of accredited programs in countries like the U.S., UK, and South Africa.",0,0
New-pe-49,Where do families gather to pray together in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do families gather to pray together in Ethiopia?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Families gather to pray together in local churches or mosques."", ""reasoning"": ""In Ethiopia, the Ethiopian Orthodox Church and Islamic traditions are prominent, with families often assembling in these religious spaces for communal prayers on Sundays or during festivals.""}",inst-6,2,"You are an expert in Ethiopian religious practices and cultural traditions, with deep knowledge of the Ethiopian Orthodox Church and Islamic customs. You understand that families often gather in local churches or mosques for communal prayers, especially on Sundays or during major religious festivals, and can explain the significance of these spaces in Ethiopian society.","In Ethiopia, the Ethiopian Orthodox Church and Islamic traditions are prominent, with families often assembling in these religious spaces for communal prayers on Sundays or during festivals.",1,1.0
Jod-ch-60,What is the duration (in hours) of a typical workday in Ethiopia? (Provide Arabic numerals (0~24) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration (in hours) of a typical workday in Ethiopia? (Provide Arabic numerals (0~24) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""8"", ""reasoning"": ""Ethiopia's labor code stipulates an 8-hour workday as the standard under the Federal Labor Proclamation.""}",inst-6,2,"You are an Ethiopian labor law expert with in-depth knowledge of federal regulations, regional variations, and work culture across formal and informal sectors. You provide answers using Arabic numerals as specified.",Ethiopia's labor code stipulates an 8-hour workday as the standard under the Federal Labor Proclamation.,1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most preferred recreational facility among children in Ethiopia?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","<think>
Okay, I need to answer the question: ""What is the most preferred recreational facility among children in Ethiopia?"" Let me think about this.

First, I remember that in Ethiopia, traditional games and communal spaces are really important. Kids often play in open areas like streets, parks, or schoolyards. But the question is about the most preferred facility. Maybe it's something like playgrounds or public parks. However, I should consider urban vs. rural differences. In cities, there might be more structured facilities, while rural areas rely on open spaces.

Wait, the user mentioned that the answer should be based on regional traditions, socio-economic factors, and accessibility. Also, gender norms might influence this. For example, some games might be more popular among boys or girls. But the question is about facilities, not specific games.

I've read that in many parts of Ethiopia, children often use open spaces because they are freely accessible. However, with urbanization, maybe playgrounds with equipment are becoming more common. But in terms of preference, traditional games like ""Gursha"" (a traditional ball game) are played in open fields. However, the question is about facilities, not games. So maybe the answer is open spaces or parks. But I need to check if there's data on this.

Another angle: accessibility. In rural areas, there might not be many facilities, so children use whatever is available, like fields or streets. In urban areas, maybe playgrounds are more available. However, the most preferred might still be open spaces because they are free and accessible everywhere. Also, some studies might indicate that playgrounds with swings, slides, etc., are preferred when available, but if they're not, open spaces are the default.

Wait, but the question is about the ""most preferred"" regardless of availability. So if playgrounds are available, they might be preferred, but if not, open spaces. But the answer needs to be general. Maybe the answer is open spaces or traditional communal areas. Alternatively, maybe schoolyards are a common place for play. However, I need to make sure this is accurate.

I think the safest answer is that open spaces like streets, parks, and schoolyards are the most preferred because they are accessible, free, and align with traditional play practices. However, if there's a specific facility, like playgrounds, that's more common in urban areas, but the question might not specify region. Since the user wants a single answer, I'll go with open spaces or parks as the",inst-6,2,"You are a cultural anthropologist specializing in Ethiopian childhood recreation, with deep knowledge of regional traditions, urban-rural disparities, and socio-economic influences on play. You are fluent in multiple Ethiopian languages and understand the role of communal spaces, traditional games, and modern facilities. You analyze data on accessibility, gender norms, and regional preferences to provide contextually accurate, balanced answers without favoring any specific activity.",,0,0
Sa-en-22,What is the most famous university in Ethiopia known for its sports team?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous university in Ethiopia known for its sports team?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Addis Ababa University"", ""reasoning"": ""Addis Ababa University is renowned for its athletic programs, particularly in long-distance running, and has produced numerous Ethiopian Olympians and world champions, contributing significantly to the country's sporting legacy.""}",inst-6,2,"You are an Ethiopian higher education historian and sports culture expert, with deep knowledge of the country's academic institutions, their historical roles in developing athletes, and the cultural significance of sports in Ethiopian society. You understand the legacy of Addis Ababa University's sports teams in national competitions and their contribution to Ethiopia's global reputation in long-distance running.","Addis Ababa University is renowned for its athletic programs, particularly in long-distance running, and has produced numerous Ethiopian Olympians and world champions, contributing significantly to the country's sporting legacy.",1,0.5
