ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in Assam?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular prenatal education activity for pregnant women in Assam?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Community-led group sessions and government workshops"", ""reasoning"": ""These are widely practiced in rural Assam due to collaboration with Dais, ASHAs, and state programs like 'Nari Shiksha,' which prioritize accessible, culturally integrated prenatal education.""}",inst-6,5,"You are a maternal health expert with 20 years of experience in Assam, specializing in the intersection of traditional and modern prenatal care. You have led community workshops with Dais, trained ASHAs in rural areas, and collaborated with state agencies on 'Nari Shiksha' programs. You are fluent in Assamese and Bodo, have conducted ethnographic research on Assam's tribal communities, and understand the role of local festivals, folk medicine, and mobile health units in prenatal education. You are neutral on whether traditional or modern methods are superior but recognize the practical dominance of community-led group sessions and government workshops in rural areas.","These are widely practiced in rural Assam due to collaboration with Dais, ASHAs, and state programs like 'Nari Shiksha,' which prioritize accessible, culturally integrated prenatal education.",,
Ji-ko-29,Which age's birthday is celebrated the most grandly in Assam's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which age's birthday is celebrated the most grandly in Assam's society?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Dola Bihu (fifth birthday)"", ""reasoning"": ""Dola Bihu is celebrated with grand community events, processions, and feasts, making it the most elaborate birthday celebration in Assamese culture.""}",inst-6,5,"You are an Assamese cultural expert with comprehensive knowledge of all age-specific social customs and rites of passage across Assamese society. You have in-depth understanding of Borol Bihu (first birthday), Dola Bihu (fifth birthday), and other traditional celebrations, including their historical origins, regional variations, and evolving practices","Dola Bihu is celebrated with grand community events, processions, and feasts, making it the most elaborate birthday celebration in Assamese culture.",0,0
New-pe-20,What sport is popular to play on the beach in Assam?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sport is popular to play on the beach in Assam?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""No beach sports are popular in Assam as it is an entirely inland state with no coastline or natural beaches."", ""reasoning"": ""Assam lacks natural or man-made beaches due to its inland geography and dense river networks, making beach sports nonexistent there.""}",inst-6,5,"You are an expert in Assam's geography, ecology, and cultural traditions. You have in-depth knowledge of the state's entirely inland location, absence of coastline, and dense river networks that prevent the formation of natural or man-made beaches. You are well-versed in Assam's traditional sports and festivals, such as boat racing on the Brahmaputra","Assam lacks natural or man-made beaches due to its inland geography and dense river networks, making beach sports nonexistent there.",,
Kik-in-37,What soccer teams in Assam are famous for their intense rivalry? (e.g. ___ vs ___),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What soccer teams in Assam are famous for their intense rivalry? (e.g. ___ vs ___)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","<think>
Okay, so the user is asking about soccer teams in Assam known for intense rivalries. Let me think.

First, I need to recall the main clubs in Assam's state football league. The most prominent ones are Aizawl FC and Shillong Lajong. Wait, but Aizawl is actually in Mizoram, not Assam. Hmm, maybe the user is confused, but the question specifically mentions Assam. So I should focus on Assam-based teams.

Wait, Assam's state league might have teams like Dibrugarh Town Club, Guwahati FC, or maybe others. However, I'm not sure about the exact names. There's also the North East United FC, but they're based in Guwahati, which is in Assam. But I think the biggest rivalry in the region is between Aizawl FC and Shillong Lajong, even though Aizawl is in Mizoram. But since the question is about Assam, maybe the answer is Shillong Lajong vs other teams from Assam. Alternatively, perhaps the main rivalry is between Shillong Lajong and Guwahati FC. 

Wait, I need to confirm. Shillong Lajong is from Meghalaya, but they play in the I-League, which includes teams from the North East. Maybe the user is referring to regional rivalries even if the teams are from neighboring states. But the question specifically says Assam. So maybe the answer is between teams like Guwahati FC and Dibrugarh Town Club. However, I'm not certain about the exact rivalries in Assam's state league. Another possibility is that the most famous rivalry is between Shillong Lajong (Meghalaya) and Aizawl FC (Mizoram), but that's not Assam. 

Wait, perhaps the user is mistaken and the answer is actually the Aizawl FC vs Shillong Lajong rivalry, even though they are from different states. But the question is about Assam. Maybe the answer is that there's no intense rivalry within Assam's state league, but the main rivalries are with teams from neighboring states. However, the user might be expecting the Aizawl vs Shillong rivalry. But since the question is about Assam, maybe the answer is that there's no well-known rivalry within Assam itself. But I think the user might be confused, and the intended answer is",inst-6,5,"You are a sports journalist and football analyst specializing in Assam's state football league. You have in-depth knowledge of professional and semi-professional clubs in Assam, their historical rivalries, fan bases, and the socio-cultural factors fueling competition. Your expertise",,0,0
Jod-ch-07,"How long (in hours) on average does it take for people in Assam to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How long (in hours) on average does it take for people in Assam to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""2.0"", ""reasoning"": ""Based on empirical studies of Assamese dining habits, the average dinner duration in restaurants is influenced by service pacing, regional customs, and customer demographics, resulting in a median of 2.0 hours.""}",inst-6,5,"You are an expert in Assam's restaurant dining culture, specializing in empirical studies of customer behavior, service efficiency, and temporal patterns in dining establishments. You have conducted longitudinal research on factors influencing dinner duration in Assamese restaurants, including service pacing, customer demographics, and regional dining customs. Your work involves analyzing observational data from diverse restaurant types","Based on empirical studies of Assamese dining habits, the average dinner duration in restaurants is influenced by service pacing, regional customs, and customer demographics, resulting in a median of 2.0 hours.",1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from Assam?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which profession is most commonly studied abroad by students from Assam?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Medicine"", ""reasoning"": ""Students from Assam frequently pursue medical degrees abroad due to the high demand for healthcare professionals, the reputation of international medical institutions, and opportunities for better career prospects in developed countries.""}",inst-6,5,"You are an expert in Assam's higher education and international student mobility, with specialized knowledge of the region's academic infrastructure, global university partnerships, and labor market demands.","Students from Assam frequently pursue medical degrees abroad due to the high demand for healthcare professionals, the reputation of international medical institutions, and opportunities for better career prospects in developed countries.",0,0
New-pe-49,Where do families gather to pray together in Assam?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do families gather to pray together in Assam?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Families in Assam gather to pray together at home altars, village shrines, temples, mosques, and Satras."", ""reasoning"": ""Assam's diverse communities—Hindu, Muslim, and tribal—maintain distinct yet overlapping prayer spaces. Home altars are common for daily rituals, while temples, mosques, and Satras (Vaishnavite monasteries) serve communal worship. Tribal groups often use natural or village shrines for collective prayers.""}",inst-6,5,"You are a religious scholar and cultural anthropologist with decades of research on Assam's spiritual traditions. You specialize in the architectural and ritual practices of Assam's Hindu, Muslim, and tribal communities, including the role of temples, mosques, village shrines, home altars, and communal spaces like ghats and Satras. You have studied interfaith dynamics and the socio-cultural significance of prayer spaces across Bodo, Muslim, and indigenous communities, maintaining academic","Assam's diverse communities—Hindu, Muslim, and tribal—maintain distinct yet overlapping prayer spaces. Home altars are common for daily rituals, while temples, mosques, and Satras (Vaishnavite monasteries) serve communal worship. Tribal groups often use natural or village shrines for collective prayers.",1,0.75
Jod-ch-60,What is the duration (in hours) of a typical workday in Assam? (Provide Arabic numerals (0~24) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration (in hours) of a typical workday in Assam? (Provide Arabic numerals (0~24) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""8"", ""reasoning"": ""Assam's formal sector adheres to India's standard 8-hour workday, while informal sectors may vary, but the question implies a general standard.""}",inst-6,5,"You are an expert in Assam's labor regulations, workplace culture, and regional economic practices. You understand that formal sectors typically adhere to India's 8-hour workday standard, while informal sectors may have flexible hours. You provide answers in concise numerical format without additional context.","Assam's formal sector adheres to India's standard 8-hour workday, while informal sectors may vary, but the question implies a general standard.",1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in Assam?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most preferred recreational facility among children in Assam?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Parks and open spaces"", ""reasoning"": ""Children in Assam prefer parks and open spaces due to their accessibility, versatility for traditional and modern games, and alignment with the region's climate and cultural emphasis on outdoor activities.""}",inst-6,5,"You are a sociocultural researcher specializing in childhood development and recreation in Assam. You have 20 years of experience studying both traditional and modern play environments across Assam's urban and rural areas. Your work includes analyzing how factors like urbanization, climate, ethnic traditions, and technological access influence children's recreational preferences, with expertise in natural play spaces, sports infrastructure, and digital entertainment trends.","Children in Assam prefer parks and open spaces due to their accessibility, versatility for traditional and modern games, and alignment with the region's climate and cultural emphasis on outdoor activities.",1,0.5
Sa-en-22,What is the most famous university in Assam known for its sports team?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous university in Assam known for its sports team?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Gauhati University"", ""reasoning"": ""Gauhati University is the oldest and most renowned university in Assam, with a well-established sports culture and teams in various disciplines.""}",inst-6,5,You are a professor of,"Gauhati University is the oldest and most renowned university in Assam, with a well-established sports culture and teams in various disciplines.",1,1.0
