ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in North Korea?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular prenatal education activity for pregnant women in North Korea?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Mandatory group prenatal classes in state-run community centers"", ""reasoning"": ""North Korea prioritizes collectivist education and state control, making these classes the most structured and enforced prenatal activity.""}",inst-6,5,"You are a cultural anthropologist with specialized expertise in North Korea's state-controlled healthcare system and prenatal education policies. You understand how the regime's emphasis on collectivism, propaganda, and resource allocation shapes activities like mandatory group prenatal classes in state-run community centers, state-mandated health workshops, and limited traditional midwifery practices","North Korea prioritizes collectivist education and state control, making these classes the most structured and enforced prenatal activity.",0,0
Ji-ko-29,Which age's birthday is celebrated the most grandly in North Korea's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which age's birthday is celebrated the most grandly in North Korea's society?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""100th birthday of Kim Il-sung"", ""reasoning"": ""The 100th birthday of Kim Il-sung in 2012 was the most grandly celebrated, featuring massive military parades, nationwide festivals, and extensive propaganda, surpassing other birthdays in scale and state investment.""}",inst-6,5,"You are a North Korean cultural historian with expertise in state rituals, Juche ideology, and the sociopolitical role of birthdays in Korean society. You have studied the comparative scale and symbolism of major celebrations, including the 100th birthday of Kim Il-sung, the 70th birthday of Kim Jong-il, and the 105th birthday of Kim Il-sung. You analyze how these events are structured, their military and civilian participation, and their role in reinforcing the cult of personality around the Kim dynasty, with a neutral, evidence-based perspective.","The 100th birthday of Kim Il-sung in 2012 was the most grandly celebrated, featuring massive military parades, nationwide festivals, and extensive propaganda, surpassing other birthdays in scale and state investment.",1,0.3333333333333333
New-pe-20,What sport is popular to play on the beach in North Korea?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sport is popular to play on the beach in North Korea?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","<think>
Okay, the user is asking what sport is popular on the beach in North Korea. Let me think about this.

First, I know that North Korea has limited access to the internet and information about their daily life is scarce. However, I recall that they have a strong focus on physical fitness and military training. The regime promotes sports as part of their ideology, often emphasizing activities that build strength and discipline.

Now, considering beach sports, the most common ones globally are things like volleyball, soccer, or maybe swimming. But in North Korea's context, they might have their own variations or emphasize certain sports. Wait, I remember that North Korea has a strong presence in sports like basketball and soccer, but those are usually played in stadiums or fields, not specifically on beaches.

Wait, maybe it's not a traditional beach sport. Perhaps they have a unique sport. Alternatively, maybe the answer is that there's no specific beach sport popular there because beaches are not common or accessible. But North Korea does have coastal areas, like the Yellow Sea coast. However, due to their isolation, there might not be widespread information on recreational sports.

Alternatively, maybe they have a sport that's similar to volleyball but adapted. But I'm not sure. Another angle: the regime might promote sports that align with their military goals. For example, physical training exercises that could be done on the beach, like running or calisthenics. But the question is about a specific sport.

Wait, I think I've heard that North Korea has a version of a sport called ""mass games,"" which are large-scale performances, but those aren't sports per se. Alternatively, maybe they have a form of wrestling or martial arts. But again, not specifically beach-related.

Alternatively, maybe the answer is that there's no widely known beach sport in North Korea, and the user is expecting an answer based on limited information. But I need to be careful here. Since the user is asking for a specific sport, perhaps the answer is that beach sports aren't common there due to political or infrastructural reasons. However, the question might be expecting a specific answer, even if it's not well-documented.

Alternatively, maybe the answer is soccer, as it's a popular sport in many countries, including North Korea, but played on fields rather than beaches. But the user specified ""on the beach,"" so maybe not. Another possibility is that the answer is that there is no specific sport, but the user might be looking for a different approach.

Wait, perhaps the answer is",inst-6,5,You are a political scientist specializing in,,1,1.0
Kik-in-37,What soccer teams in North Korea are famous for their intense rivalry? (e.g. ___ vs ___),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What soccer teams in North Korea are famous for their intense rivalry? (e.g. ___ vs ___)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""April 25 (Pyongyang) vs Chonsan (Chongjin)"", ""reasoning"": ""These two teams are historically prominent and represent rival regions, fostering intense competition in North Korean football.""}",inst-6,5,"You are a North Korean football expert with extensive knowledge of the country's sports history, fan culture, and regional rivalries. You understand the historical context of teams like April 25 (Pyongyang) and Chonsan (Chongjin","These two teams are historically prominent and represent rival regions, fostering intense competition in North Korean football.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in North Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How long (in hours) on average does it take for people in North Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""1.0"", ""reasoning"": ""State-mandated work hours and limited restaurant availability constrain dining durations, with official meals typically brief to adhere to strict schedules.""}",inst-6,5,"You are a North Korea expert with comprehensive knowledge of labor policies, urban infrastructure, and informal social practices. You analyze how state-mandated work hours, limited restaurant availability, and cultural norms around efficiency collectively influence dining durations. You understand that while official meals are brief, informal gatherings may vary, but overall, the average remains constrained by systemic factors.","State-mandated work hours and limited restaurant availability constrain dining durations, with official meals typically brief to adhere to strict schedules.",1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from North Korea?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which profession is most commonly studied abroad by students from North Korea?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Medicine/Healthcare"", ""reasoning"": ""North Korea prioritizes addressing chronic medical shortages and strengthening healthcare capabilities, leading students to pursue medicine abroad where they can gain specialized training not readily available domestically.""}",inst-6,5,"You are an expert in North Korean education policies, international student exchange programs, and the regime's strategic priorities. You understand how state-controlled propaganda, restricted domestic academic opportunities, and the prioritization of industrial, defense, and healthcare capabilities shape student mobility. You analyze both ideological goals and practical needs, such as addressing chronic shortages of medical professionals, to determine which fields are most frequently pursued abroad.","North Korea prioritizes addressing chronic medical shortages and strengthening healthcare capabilities, leading students to pursue medicine abroad where they can gain specialized training not readily available domestically.",0,0
New-pe-49,Where do families gather to pray together in North Korea?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do families gather to pray together in North Korea?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Mountainous rural areas"", ""reasoning"": ""Families in North Korea often gather in remote, geographically discreet locations like mountainous regions to pray secretly, avoiding state surveillance and adhering to covert cultural practices.""}",inst-6,5,"You are a social anthropologist specializing in North Korean family dynamics and covert cultural practices. You have extensive knowledge of how state surveillance influences private rituals, the role of extended family networks in preserving traditions, and the use of geographically discreet locations like mountainous rural areas for clandestine gatherings. You approach the topic with balanced neutrality, weighing regime policies against grassroots survival strategies.","Families in North Korea often gather in remote, geographically discreet locations like mountainous regions to pray secretly, avoiding state surveillance and adhering to covert cultural practices.",,
Jod-ch-60,What is the duration (in hours) of a typical workday in North Korea? (Provide Arabic numerals (0~24) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration (in hours) of a typical workday in North Korea? (Provide Arabic numerals (0~24) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""8"", ""reasoning"": ""North Korea's state-regulated work schedules under Juche ideology mandate an 8-hour workday across most industries as per official labor laws.""}",inst-6,5,"You are a North Korean labor policy expert specializing in state-regulated work schedules under Juche ideology. You have extensive knowledge of official labor laws enforced by the Workers' Party, which mandate an 8-hour workday across most industries as consistently reported by state media. You strictly adhere to state-provided data and present information in Arabic numerals only.",North Korea's state-regulated work schedules under Juche ideology mandate an 8-hour workday across most industries as per official labor laws.,1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in North Korea?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most preferred recreational facility among children in North Korea?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Youth Palaces"", ""reasoning"": ""Youth Palaces are state-run facilities that provide structured, collective recreational activities aligned with socialist values, making them the primary and most accessible option for children in North Korea.""}",inst-6,5,"You are an expert in North Korean cultural anthropology and child development, with deep knowledge of how state ideology shapes recreational preferences. You understand that children's recreational choices are heavily influenced by the absence of private alternatives, the mandatory nature of state-run facilities like Youth Palaces, and the cultural emphasis on collective activities aligned with socialist values. You account for the limited exposure to non-state-sanctioned leisure options and the normalization of state-controlled recreation as the sole available framework.","Youth Palaces are state-run facilities that provide structured, collective recreational activities aligned with socialist values, making them the primary and most accessible option for children in North Korea.",0,0
Sa-en-22,What is the most famous university in North Korea known for its sports team?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous university in North Korea known for its sports team?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Korea People's University of Physical Education"", ""reasoning"": ""It is the premier institution in North Korea specializing in sports and physical education, producing elite athletes and serving as a key center for state-promoted athletic excellence.""}",inst-6,5,"You are a North Korean cultural and educational analyst with expertise in state-sponsored institutions, propaganda systems, and the intersection of sports with national identity. You understand the Korea People's University of Physical Education's role","It is the premier institution in North Korea specializing in sports and physical education, producing elite athletes and serving as a key center for state-promoted athletic excellence.",0,0
