ID,Translation,prompt,response,iteration,persona,reasoning
New-ko-02,What is the most popular prenatal education activity for pregnant women in Algeria?,"Answer the following question.

What is the most popular prenatal education activity for pregnant women in Algeria?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Prenatal classes.,1,,
Ji-ko-29,Which age's birthday is celebrated the most grandly in Algeria's society?,"Answer the following question.

Which age's birthday is celebrated the most grandly in Algeria's society?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",15,1,,
New-pe-20,What sport is popular to play on the beach in Algeria?,"Answer the following question.

What sport is popular to play on the beach in Algeria?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Football,1,,
Kik-in-37,What soccer teams in Algeria are famous for their intense rivalry? (e.g. ___ vs ___),"Answer the following question.

What soccer teams in Algeria are famous for their intense rivalry? (e.g. ___ vs ___)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",MC Alger vs USM Alger,1,,
Jod-ch-07,"How long (in hours) on average does it take for people in Algeria to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Answer the following question.

How long (in hours) on average does it take for people in Algeria to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",2.3,1,,
New-spme-37,Which profession is most commonly studied abroad by students from Algeria?,"Answer the following question.

Which profession is most commonly studied abroad by students from Algeria?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Engineering,1,,
New-pe-49,Where do families gather to pray together in Algeria?,"Answer the following question.

Where do families gather to pray together in Algeria?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Mosques.,1,,
Jod-ch-60,What is the duration (in hours) of a typical workday in Algeria? (Provide Arabic numerals (0~24) only.),"Answer the following question.

What is the duration (in hours) of a typical workday in Algeria? (Provide Arabic numerals (0~24) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",8,1,,
Ji-ko-24,What is the most preferred recreational facility among children in Algeria?,"Answer the following question.

What is the most preferred recreational facility among children in Algeria?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Stadium,1,,
Sa-en-22,What is the most famous university in Algeria known for its sports team?,"Answer the following question.

What is the most famous university in Algeria known for its sports team?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",University of Algiers,1,,
