ID,Translation,prompt,response,iteration,persona,reasoning
New-ko-02,What is the most popular prenatal education activity for pregnant women in Greece?,"Answer the following question.

What is the most popular prenatal education activity for pregnant women in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Breathing exercises,1,,
Ji-ko-29,Which age's birthday is celebrated the most grandly in Greece's society?,"Answer the following question.

Which age's birthday is celebrated the most grandly in Greece's society?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",60,1,,
New-pe-20,What sport is popular to play on the beach in Greece?,"Answer the following question.

What sport is popular to play on the beach in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Beach volleyball.,1,,
Kik-in-37,What soccer teams in Greece are famous for their intense rivalry? (e.g. ___ vs ___),"Answer the following question.

What soccer teams in Greece are famous for their intense rivalry? (e.g. ___ vs ___)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Olympiacos vs Panathinaikos,1,,
Jod-ch-07,"How long (in hours) on average does it take for people in Greece to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Answer the following question.

How long (in hours) on average does it take for people in Greece to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",2.5,1,,
New-spme-37,Which profession is most commonly studied abroad by students from Greece?,"Answer the following question.

Which profession is most commonly studied abroad by students from Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Medicine,1,,
New-pe-49,Where do families gather to pray together in Greece?,"Answer the following question.

Where do families gather to pray together in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Churches.,1,,
Jod-ch-60,What is the duration (in hours) of a typical workday in Greece? (Provide Arabic numerals (0~24) only.),"Answer the following question.

What is the duration (in hours) of a typical workday in Greece? (Provide Arabic numerals (0~24) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",7,1,,
Ji-ko-24,What is the most preferred recreational facility among children in Greece?,"Answer the following question.

What is the most preferred recreational facility among children in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Beach,1,,
Sa-en-22,What is the most famous university in Greece known for its sports team?,"Answer the following question.

What is the most famous university in Greece known for its sports team?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Aris Thessaloniki,1,,
Al-en-19,What is a popular second language for high school students in Greece?,"Answer the following question.

What is a popular second language for high school students in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",English,1,,
Ne-ar-09,What do people from Greece eat in Eid ul Fitr?,"Answer the following question.

What do people from Greece eat in Eid ul Fitr?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","They don't. Eid ul Fitr is an Islamic holiday celebrated by Muslims, and Greece is a predominantly Orthodox Christian country.",1,,
New-su-24,What sports do parents and children commonly play together in Greece?,"Answer the following question.

What sports do parents and children commonly play together in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Football, basketball, and volleyball.",1,,
Ji-ko-42,What are the required subjects in Greece's university entrance exam?,"Answer the following question.

What are the required subjects in Greece's university entrance exam?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Mathematics, Physics, Chemistry, and Greek Language.",1,,
New-pe-06,What is the most popular stew in Greece?,"Answer the following question.

What is the most popular stew in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Moussaka Stew.,1,,
New-pe-86,What is the name of the most famous tower in Greece?,"Answer the following question.

What is the name of the most famous tower in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Acropolis of Athens,1,,
Th-en-53,What is the most popular extracurricular social event at schools in Greece?,"Answer the following question.

What is the most popular extracurricular social event at schools in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Party!,1,,
Ca-sp-06,Which is the most important meal of the day to people from Greece?,"Answer the following question.

Which is the most important meal of the day to people from Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Dinner.,1,,
New-en-41,Who is the most well known and successful entrepreneur in Greece?,"Answer the following question.

Who is the most well known and successful entrepreneur in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Aristotle Onassis,1,,
New-su-33,What is the common dress code for school teachers in Greece?,"Answer the following question.

What is the common dress code for school teachers in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Business attire.,1,,
Th-en-44,What is Greece's most popular food for family meals on weekends?,"Answer the following question.

What is Greece's most popular food for family meals on weekends?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Moussaka.,1,,
Th-en-45,What is the most popular weekday evening family activity in Greece?,"Answer the following question.

What is the most popular weekday evening family activity in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Dinner together.,1,,
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in Greece? (e.g., 1 month).","Answer the following question.

How long is the typical probation period for new employees before signing a formal contract in Greece? (e.g., 1 month).

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",1-3 months,1,,
New-in-62,What university in Greece is popular because of its engineering major? (Provide the official name.),"Answer the following question.

What university in Greece is popular because of its engineering major? (Provide the official name.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",National Technical University of Athens (Εθνικό Μετσόβιο Πολυτεχνείο),1,,
Ji-ko-34,How do elementary school students in Greece go to school?,"Answer the following question.

How do elementary school students in Greece go to school?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Elementary school students in Greece typically go to school from 8:30 am to 1:00 pm, Monday to Thursday, and from 8:30 am to 12:30 pm on Friday.",1,,
Ta-pe-21,Where do children usually play soccer in Greece?,"Answer the following question.

Where do children usually play soccer in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Schoolyards or local parks.,1,,
Tmp-ar-01,Where do university students in Greece usually go to study for their final exams?,"Answer the following question.

Where do university students in Greece usually go to study for their final exams?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","University libraries, coffee shops, and homes.",1,,
Ne-ar-38,Which food do people usually offer as charity in Greece?,"Answer the following question.

Which food do people usually offer as charity in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Easter bread.,1,,
Jod-ch-01,What eating utensils do people commonly used in Greece?,"Answer the following question.

What eating utensils do people commonly used in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Fork, knife, and spoon.",1,,
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Greece?,"Answer the following question.

What type of alcoholic drink is most commonly consumed at festivals in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Ouzo,1,,
Th-en-11,Who is the most popular sportperson in Greece?,"Answer the following question.

Who is the most popular sportperson in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Vasilis Lampropoulos,1,,
New-gr-15,What is the most popular traditional dessert in Greece?,"Answer the following question.

What is the most popular traditional dessert in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Baklava,1,,
Ni-en-40,What is the most popular Christmas song in Greece?,"Answer the following question.

What is the most popular Christmas song in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","""Christmas, Christmas""",1,,
Na-ko-20,What sports event do people from Greece passionately support the most in international competitions?,"Answer the following question.

What sports event do people from Greece passionately support the most in international competitions?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Water Polo,1,,
Al-en-04,What is the most popular fruit in Greece?,"Answer the following question.

What is the most popular fruit in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Watermelon,1,,
New-gr-06,What is the most popular food in Greece among young people?,"Answer the following question.

What is the most popular food in Greece among young people?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Souvlaki,1,,
New-su-34,What is the most popular extracurricular activity related to music in schools in Greece?,"Answer the following question.

What is the most popular extracurricular activity related to music in schools in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Greek traditional music and dance,1,,
Ji-ko-26,What are the key milestones associated with children's independence from their parents in Greece's society?,"Answer the following question.

What are the key milestones associated with children's independence from their parents in Greece's society?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","1. Leaving home at 18 years old
2. Moving to their own apartment at 20-22 years old
3. Getting married and starting a family in their late 20s to early 30s",1,,
Ne-ar-36,What is a typical festive meal in Greece?,"Answer the following question.

What is a typical festive meal in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Moussaka, roasted lamb, and dolmades.",1,,
Ji-ko-14,What is the representative export item of Greece?,"Answer the following question.

What is the representative export item of Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Olive Oil,1,,
New-pe-76,What is a popular activity to do in parks in Greece?,"Answer the following question.

What is a popular activity to do in parks in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Hiking,1,,
Jo-sp-19,What region in Greece has been traditionally associated with agriculture?,"Answer the following question.

What region in Greece has been traditionally associated with agriculture?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Peloponnese,1,,
Th-en-37,"At what age do children typically become independent from their parents in Greece? (Provide Arabic numerals (e.g., 12) only.)","Answer the following question.

At what age do children typically become independent from their parents in Greece? (Provide Arabic numerals (e.g., 12) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",21,1,,
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in Greece?,"Answer the following question.

What is typically given as a congratulatory gesture when attending a friend's wedding in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Money.,1,,
Ca-sp-11,Which day of the week do people usually organize a family meal in Greece?,"Answer the following question.

Which day of the week do people usually organize a family meal in Greece?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Sunday,1,,
