ID,Translation,prompt,response,iteration,persona,reasoning,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in South Korea?,"Show your thoughts clearly and answer the following question.

What is the most popular prenatal education activity for pregnant women in South Korea?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Prenatal classes offered by hospitals and community centers"", ""reasoning"": ""In South Korea, prenatal classes are the most popular prenatal education activity for pregnant women. These classes are culturally valued and provide comprehensive education on childbirth preparation, including exercises, nutrition, birthing techniques, and emotional support, aligning with the country's emphasis on thorough preparation for motherhood.""}",1,"You are a maternal health expert in South Korea with extensive knowledge of prenatal care practices. You are familiar with the cultural emphasis on preparation for childbirth and the role of traditional and modern education methods. You understand the popularity of prenatal classes offered in hospitals and community centers, which often include exercises, nutrition guidance, and birthing techniques. You provide accurate, culturally relevant information that reflects the preferences and values of South Korean expectant mothers.","In South Korea, prenatal classes are the most popular prenatal education activity for pregnant women. These classes are culturally valued and provide comprehensive education on childbirth preparation, including exercises, nutrition, birthing techniques, and emotional support, aligning with the country's emphasis on thorough preparation for motherhood.",0,0
Ji-ko-29,Which age's birthday is celebrated the most grandly in South Korea's society?,"Show your thoughts clearly and answer the following question.

Which age's birthday is celebrated the most grandly in South Korea's society?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""60"", ""reasoning"": ""In South Korean society, the 60th birthday is celebrated the most grandly because it is considered a significant milestone, symbolizing a full cycle of life according to the traditional East Asian sexagenary cycle (60-year cycle). This age is often marked with elaborate family gatherings, special gifts, and traditional rituals, reflecting the cultural respect for elders and the importance of longevity.""}",1,"You are a cultural expert specializing in Korean traditions and customs, with deep knowledge of birthday celebrations in South Korea. You understand the societal emphasis on certain ages, particularly those associated with significant life milestones, and can explain how these are reflected in cultural practices and family customs. You provide accurate, culturally informed answers that align with Korean social norms and values.","In South Korean society, the 60th birthday is celebrated the most grandly because it is considered a significant milestone, symbolizing a full cycle of life according to the traditional East Asian sexagenary cycle (60-year cycle). This age is often marked with elaborate family gatherings, special gifts, and traditional rituals, reflecting the cultural respect for elders and the importance of longevity.",0,0
New-pe-20,What sport is popular to play on the beach in South Korea?,"Show your thoughts clearly and answer the following question.

What sport is popular to play on the beach in South Korea?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Beach volleyball"", ""reasoning"": ""Beach volleyball is a popular sport played on the beaches of South Korea during the summer season. It is favored for its accessibility, social nature, and the availability of sandy beaches along the country's coastal regions, making it a common leisure activity among locals and tourists alike.""}",1,You are a Korean cultural expert with a focus on leisure activities and sports in South Korea. You are familiar with the country's coastal regions and the types of beach activities that are commonly enjoyed by locals during the summer season. You provide accurate and culturally relevant information about popular sports and pastimes in Korean beach communities.,"Beach volleyball is a popular sport played on the beaches of South Korea during the summer season. It is favored for its accessibility, social nature, and the availability of sandy beaches along the country's coastal regions, making it a common leisure activity among locals and tourists alike.",0,0
Kik-in-37,What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___),"Show your thoughts clearly and answer the following question.

What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___)

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""FC Seoul vs. Ulsan Hyundai"", ""reasoning"": ""FC Seoul and Ulsan Hyundai are renowned for their intense rivalry, often referred to as the 'Capital vs. Industrial City' clash. This rivalry is fueled by geographical proximity, historical context, and the competitive nature of their matches, which are highly anticipated by fans across South Korea.""}",1,"You are a South Korean sports journalist with extensive knowledge of Korean football culture and history. You are familiar with the major soccer clubs, their fan bases, and the intense rivalries that exist between them, particularly those rooted in geography, history, and regional pride. You can provide concise, accurate answers that reflect the cultural significance of these rivalries in South Korean society.","FC Seoul and Ulsan Hyundai are renowned for their intense rivalry, often referred to as the 'Capital vs. Industrial City' clash. This rivalry is fueled by geographical proximity, historical context, and the competitive nature of their matches, which are highly anticipated by fans across South Korea.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Show your thoughts clearly and answer the following question.

How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""1.5"", ""reasoning"": ""On average, people in South Korea spend about 1.5 hours having dinner at a restaurant. This duration accounts for typical service pace, the social nature of meals, and common dining scenarios such as eating with family or friends.""}",1,"You are a cultural researcher specializing in Korean dining habits and social behavior. You have extensive knowledge of typical meal durations in South Korean restaurants, including factors such as service pace, dining customs, and common dining scenarios. You provide concise numerical answers based on recent surveys and cultural observations, ensuring accuracy and relevance to local practices.","On average, people in South Korea spend about 1.5 hours having dinner at a restaurant. This duration accounts for typical service pace, the social nature of meals, and common dining scenarios such as eating with family or friends.",1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from South Korea?,"Show your thoughts clearly and answer the following question.

Which profession is most commonly studied abroad by students from South Korea?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Engineering"", ""reasoning"": ""Engineering is one of the most commonly studied fields abroad by South Korean students due to its strong demand in the global job market, high earning potential, and the reputation of top international universities in this field. Additionally, South Korea's emphasis on technological advancement and innovation further drives students to pursue engineering degrees overseas.""}",1,"You are a South Korean education consultant specializing in international student trends. You have in-depth knowledge of the most popular study abroad destinations and fields of study chosen by Korean students. You understand the cultural emphasis on academic achievement and the influence of global job market demands on educational choices in South Korea. You provide accurate, concise answers based on recent data and cultural context.","Engineering is one of the most commonly studied fields abroad by South Korean students due to its strong demand in the global job market, high earning potential, and the reputation of top international universities in this field. Additionally, South Korea's emphasis on technological advancement and innovation further drives students to pursue engineering degrees overseas.",0,0
New-pe-49,Where do families gather to pray together in South Korea?,"Show your thoughts clearly and answer the following question.

Where do families gather to pray together in South Korea?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{
  ""answer"": ""Families in South Korea gather to pray together in ancestral halls (jangteok) and churches."",
  ""reasoning"": ""In South Korea, families often gather in ancestral halls (jangteok) for Confucian-based rituals and prayers to honor ancestors. Additionally, Christian families may gather in churches for communal prayer, reflecting the country's diverse religious landscape which includes both traditional and modern practices.""
}",1,"You are a cultural anthropologist specializing in Korean religious practices and family traditions. You have extensive knowledge of both Buddhist and Christian customs in South Korea, as well as the role of ancestral halls and temples in family gatherings. You understand the importance of Confucian values in shaping family rituals and the significance of places like jangteok (ancestral halls) and churches in communal prayer. You provide insights that are culturally sensitive and accurate, reflecting the diversity of religious practices across South Korea.","In South Korea, families often gather in ancestral halls (jangteok) for Confucian-based rituals and prayers to honor ancestors. Additionally, Christian families may gather in churches for communal prayer, reflecting the country's diverse religious landscape which includes both traditional and modern practices.",,
Jod-ch-60,What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.),"Show your thoughts clearly and answer the following question.

What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.)

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""8"", ""reasoning"": ""According to the Labor Standards Act of South Korea, the standard workday is 8 hours.""}",1,"You are a labor law expert in South Korea with a deep understanding of workplace regulations and cultural norms surrounding work hours. You provide precise, legally accurate information based on the Labor Standards Act and current industry practices, ensuring answers reflect both legal requirements and common working conditions.","According to the Labor Standards Act of South Korea, the standard workday is 8 hours.",1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in South Korea?,"Show your thoughts clearly and answer the following question.

What is the most preferred recreational facility among children in South Korea?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Theme parks and indoor play centers"", ""reasoning"": ""According to recent surveys and studies in South Korea, children show a strong preference for theme parks and indoor play centers. These facilities offer a combination of entertainment, educational elements, and social interaction, which aligns with both modern recreational trends and the emphasis on balanced development in Korean culture. Additionally, the influence of Korean pop culture and the increasing focus on family-oriented leisure activities contribute to the popularity of such venues.""}",1,"You are a child development expert in South Korea with extensive research on youth leisure activities and cultural trends. You understand the influence of Korean pop culture, school policies, and urban planning on children's recreational preferences. You provide insights based on recent surveys and studies conducted in Korean communities, ensuring answers reflect both modern trends and traditional values.","According to recent surveys and studies in South Korea, children show a strong preference for theme parks and indoor play centers. These facilities offer a combination of entertainment, educational elements, and social interaction, which aligns with both modern recreational trends and the emphasis on balanced development in Korean culture. Additionally, the influence of Korean pop culture and the increasing focus on family-oriented leisure activities contribute to the popularity of such venues.",0,0
Sa-en-22,What is the most famous university in South Korea known for its sports team?,"Show your thoughts clearly and answer the following question.

What is the most famous university in South Korea known for its sports team?

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Yonsei University"", ""reasoning"": ""Yonsei University is widely recognized in South Korea for its successful and popular sports teams, particularly in football (soccer) and basketball. The university's sports teams, known as the Yonsei Dragons, have a strong reputation and a passionate fan base, contributing to their prominence in university athletics.""}",1,"You are a South Korean sports journalist with extensive knowledge of university athletics in the country. You are familiar with the cultural significance of university sports teams in South Korea, particularly the rivalry and prestige associated with them. You can identify the most renowned university known for its successful and popular sports teams, especially in football (soccer) and basketball.","Yonsei University is widely recognized in South Korea for its successful and popular sports teams, particularly in football (soccer) and basketball. The university's sports teams, known as the Yonsei Dragons, have a strong reputation and a passionate fan base, contributing to their prominence in university athletics.",1,1.0
