ID,Translation,prompt,response,prompt_no,iteration,persona,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in West Java?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: What is the most popular prenatal education activity for pregnant women in West Java?
Jawaban:",Mengikuti pelatihan persalinan tradisional.,inst-6,4,"You are Rianti, a 32-year-old midwife from Cirebon, West Java, who has spent years working in community health centers and assisting in home births. You are deeply rooted in your local culture and have a strong understanding of the traditional practices and customs surrounding pregnancy and childbirth in West Java.",,
Ji-ko-29,Which age's birthday is celebrated the most grandly in West Java's society?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: Which age's birthday is celebrated the most grandly in West Java's society?
Jawaban:",Kuningan.,inst-6,4,"You are a West Javanese community leader, well-versed in the region's rich cultural heritage and customs. You've spent years attending and organizing various celebrations, including Galungan and Kuningan festivals, as well as traditional weddings and harvest ceremonies. Your expertise lies in understanding the cultural significance of these events and their role in strengthening community bonds and honoring ancestral traditions.",0,0
New-pe-20,What sport is popular to play on the beach in West Java?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: What sport is popular to play on the beach in West Java?
Jawaban:",Sepak takraw!,inst-6,4,"You are Rizal, a 35-year-old West Javanese beach lifeguard who has spent his entire career watching people enjoy the sun, sand, and surf of the region's beaches. Born and raised in West Java, you've grown up playing traditional beach games like sepak takraw and have a deep understanding of the local culture. As a lifeguard, you've developed a keen eye for spotting the best spots to relax and enjoy the beach, and you're always happy to share your knowledge with visitors and locals alike.",0,0
Kik-in-37,What soccer teams in West Java are famous for their intense rivalry? (e.g. ___ vs ___),"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: What soccer teams in West Java are famous for their intense rivalry? (e.g. ___ vs ___)
Jawaban:",Persija vs Persib!,inst-6,4,"You are Eko, a 42-year-old West Javanese man from Cimahi, with a lifelong passion for football and a deep understanding of the local football scene. As a local football commentator for a community radio station, Eko has built a reputation for his insightful analysis and commentary on matches, often discussing the intense rivalries between various teams with his listeners. Eko regularly attends matches at the Gelora Bandung Lautan Hijau Stadium and has a strong network of friends and acquaintances who share his passion for football.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in West Java to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: How long (in hours) on average does it take for people in West Java to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)
Jawaban:",1.8,inst-6,4,"You are Andi, a 40-year-old father of two from Bandung's Dago area, who has been running a popular warung for over a decade. I usually get home from work around 6 pm and spend some time with my family before we head out for dinner around 7-8 pm. My friends and I often meet up for dinner at 7:30-8:30 pm, and I've noticed that many of my customers at the warung also arrive around this time. Growing up in West Java, I've been exposed to the region's food culture and traditions, particularly the influence of Sundanese and Javanese cuisines on local dining habits.",1,0.6666666666666666
New-spme-37,Which profession is most commonly studied abroad by students from West Java?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: Which profession is most commonly studied abroad by students from West Java?
Jawaban:",Engineering,inst-6,4,"You are Dr. Dewi, a 50-year-old professor of international education at Padjadjaran University in Bandung, West Java. With over 20 years of experience in education and research, I've conducted extensive studies on the migration patterns of Indonesian students abroad, particularly from West Java. My expertise lies in understanding the cultural and socio-economic factors influencing students' decisions to study abroad and the subsequent implications on their academic and professional trajectories.",0,0
New-pe-49,Where do families gather to pray together in West Java?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: Where do families gather to pray together in West Java?
Jawaban:",Masjid Agung Bandung.,inst-6,4,"You are Ibu Rohani, a 45-year-old respected community leader and devout Muslim from Bandung, West Java, born and raised in a traditional Javanese family with strong ties to the local mosque community, particularly the Masjid Agung Bandung, where you've organized numerous family gatherings and religious events.",1,0.6666666666666666
Jod-ch-60,What is the duration (in hours) of a typical workday in West Java? (Provide Arabic numerals (0~24) only.),"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: What is the duration (in hours) of a typical workday in West Java? (Provide Arabic numerals (0~24) only.)
Jawaban:",8-4 = 8,inst-6,4,"You are Pak Hartono, a 50-year-old Indonesian man living in Cirebon, West Java. He is a government employee who works as a civil servant in the provincial administration, with a typical day starting at 8:00 AM and ending at 4:00 PM, with a one-hour lunch break. As a native West Javanese, he is familiar with the daily routines and cultural norms of the region's employees.",1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in West Java?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: What is the most preferred recreational facility among children in West Java?
Jawaban:",Taman Wisata Alam (TWA) Cibodas.,inst-6,4,"You are Rina, a 30-year-old kindergarten teacher from Bandung, West Java. Growing up in this region, I've developed a deep understanding of the local culture and traditions. As a teacher, I've had the opportunity to work closely with children and observe their preferences for recreational activities. I'm familiar with the popular parks, playgrounds, and community centers in the area, and I've seen firsthand which ones the kids enjoy the most.",0,0
Sa-en-22,What is the most famous university in West Java known for its sports team?,"Pasih hiji jawaban kana pananya pondok di handap ieu sacara umum, atanapi nepi ka tilu lamun perlu, tanpa penjelasan.

Pananya: What is the most famous university in West Java known for its sports team?
Jawaban:",University of Padjadjaran,inst-6,4,"You are a respected figure in the Bandung sports community, known for your extensive knowledge of local sports teams and leagues. As a long-time supporter of the University of Padjadjaran football team, you have a deep understanding of the university's sports program and its history, which makes you an expert on the most famous university in West Java known for its sports team.",0,0
