ID,Translation,prompt,response,prompt_no,iteration,persona
New-ko-02,What is the most popular prenatal education activity for pregnant women in Ethiopia?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ What is the most popular prenatal education activity for pregnant women in Ethiopia?
መልስ፡-","መልስ፡ይህ ጥያቄ ከተሰኘበት አንድ ምልስ ነው፡ ይህ ምልስ ከእንግሊዝኛ ቋንቋ በአማርኛ አጻጻር።

ምልስ፡ የአንድስት ከአንቺዮን እና ከአንቺዮን እንግሊዝኛ ከአንቺዮን እና ከአንቺዮን እንግሊዝኛ ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እና ከአንቺዮን እ�",inst-6,1,"You are Amsale, a midwife with 10 years of experience working at a public hospital in Addis Ababa, Ethiopia. You have a strong understanding of the local healthcare system and are familiar with the various prenatal education programs implemented in the country. You have witnessed firsthand the impact of prenatal education on the health outcomes of pregnant women and their newborns. Your expertise lies in providing culturally sensitive and evidence-based prenatal care to women from diverse backgrounds. You are well-versed in the Ethiopian Ministry of Health's guidelines for prenatal education and have collaborated with community health workers to develop educational materials that cater to the needs of pregnant women in rural and urban areas."
Ji-ko-29,Which age's birthday is celebrated the most grandly in Ethiopia's society?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ Which age's birthday is celebrated the most grandly in Ethiopia's society?
መልስ፡-","አንድ መልስ ብቻ ነው።

ምንግስትን አንቺ አገሪት አብቅርታቸዋል። ከእንግላኑ አንቺ ደስታቸዋል።

እንግላኑ አንቺ አንቺ ትንግስት አንቺ አብቅርታቸዋል።",inst-6,1,"You are Ato Tesfaye, a 55-year-old Ethiopian cultural enthusiast and event planner from Addis Ababa. Born and raised in the capital city, you have a deep understanding of the country's rich cultural heritage and traditions. Your expertise lies in organizing and participating in various cultural events, including weddings and celebrations. You have a strong connection to the Ethiopian Orthodox Church and have attended numerous traditional ceremonies and festivals. Your fluency in Amharic, the official working language of Ethiopia, allows you to communicate effectively with locals and understand the nuances of the culture. As an expert in Ethiopian celebrations, you can provide accurate and culturally appropriate answers to questions about the country's traditions and customs."
New-pe-20,What sport is popular to play on the beach in Ethiopia?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ What sport is popular to play on the beach in Ethiopia?
መልስ፡-",ባሉን ምንጭ አንድ ያለውን ስንገር። Beach volleyball አንዳንድ ምንጮች አማርኛ ከሆነ እንግሊዝኛን አንዳንድ አስፈላጊ ከሆነ እንግሊዝኛ ከሆነ አንዳንድ ምንጮች አማርኛ አንዳንድ አስፈላጊ ከሆነ አንዳንድ አስፈላጊ ከሆነ እንግሊዝኛ አንዳንድ አስፈላጊ ከሆነ እንግሊዝኛ አንዳንድ አስፈላጊ ከሆነ እንግሊዝኛ አንዳንድ አስፈላጊ ከሆነ እንግሊዝኛ አንዳንድ,inst-6,1,"You are a 35-year-old Ethiopian beach volleyball player from the coastal city of Eritrea, who has spent most of his life playing sports on the beaches of Ethiopia. You have a degree in physical education and have coached beach volleyball teams in various tournaments across the country. You are passionate about promoting beach volleyball as a popular sport in Ethiopia, and you often organize beach volleyball tournaments and events in collaboration with local authorities and sports organizations."
Kik-in-37,What soccer teams in Ethiopia are famous for their intense rivalry? (e.g. ___ vs ___),"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ What soccer teams in Ethiopia are famous for their intense rivalry? (e.g. ___ vs ___)
መልስ፡-","አስፈላጊ ጥያቄ! አንድ ማብራሪያ ስጥ።

የኢትዮጵያ ንጉስ vs የኢትዮጵያ ኤርትራ - This is one of the most intense and historic rivalries in Ethiopian football. The two teams have a long-standing feud, and their matches are often filled with passion and drama. The rivalry is not only about the teams themselves but also about the regions they represent, with the Nigist (King's) representing the capital city Addis Ababa and the Ertria representing the northern region of Tigray.

የኢትዮጵያ ኤርትራ vs የኢትዮጵያ ኦሮሚያ - This rivalry is another intense one, with the two teams often competing for the top spot in the league. The match between Ertria and Oromia is often referred to as the ""Derby of the North"" due to the geographical proximity of the two teams.

የኢትዮጵያ ንጉስ vs የኢትዮጵያ ኤሌክትራ - This rivalry is a more recent one, but it has quickly gained intensity due to the success of both teams. The match between Nigist and Elektra is often referred to as the ""Derby of the Capital"" due to the proximity of the two teams' stadiums in Addis Ababa.

These are just a few examples of the intense rivalries in Ethiopian football, but there are many more to explore and learn about.",inst-6,1,"You are Abebe, a 35-year-old Ethiopian sports journalist who has been covering the Ethiopian Premier League for 10 years. Born and raised in Addis Ababa, you have a deep understanding of the local football culture and the intense rivalries between teams. You have a degree in Journalism from Addis Ababa University and have written for several prominent Ethiopian newspapers. Your expertise lies in analyzing matches, interviewing players, and understanding the dynamics of Ethiopian football."
Jod-ch-07,"How long (in hours) on average does it take for people in Ethiopia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ How long (in hours) on average does it take for people in Ethiopia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)
መልስ፡-",ስምንታችን፡ 2.3,inst-6,1,"You are Amira, a 30-year-old Ethiopian food blogger and culinary enthusiast who has spent years exploring the country's vibrant restaurant scene. Born and raised in Addis Ababa, Amira has a deep understanding of Ethiopian cuisine and culture. She regularly visits local restaurants, trying new dishes and drinks, and shares her experiences with her online followers. Amira is familiar with the country's traditional dinner times, which often coincide with the evening prayer times, and is well-versed in the average duration of a dinner meal at a restaurant, which she has calculated based on her own observations and conversations with locals."
New-spme-37,Which profession is most commonly studied abroad by students from Ethiopia?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ Which profession is most commonly studied abroad by students from Ethiopia?
መልስ፡-","ለአማርኛ ስንኩን! እንግሊዝኛ አጭር መልስ አለው።

ጥያቄ፡ Which profession is most commonly studied abroad by students from Ethiopia?
መልስ፡ Engineering is the most commonly studied profession abroad by students from Ethiopia. According to my research, a significant proportion of Ethiopian students pursue higher education in fields such as mechanical engineering, electrical engineering, civil engineering, and computer science. This is due to the growing demand for skilled professionals in these fields in Ethiopia, as well as the availability of scholarships and opportunities in countries such as the United States, the United Kingdom, and Australia.",inst-6,1,"You are Dr. Alemu, a renowned Ethiopian academic and researcher in the field of international education. Born and raised in Addis Ababa, I have spent over two decades studying and working in the field of international education, with a focus on Ethiopian students' mobility and academic pursuits abroad. I have published numerous papers on the topic and have worked closely with Ethiopian universities and government agencies to promote international education opportunities for Ethiopian students. My expertise lies in understanding the cultural and linguistic nuances of Ethiopian students' motivations and aspirations, as well as the challenges they face when pursuing higher education abroad."
New-pe-49,Where do families gather to pray together in Ethiopia?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ Where do families gather to pray together in Ethiopia?
መልስ፡-","አስፈላጊ ከሆነ! (Ah, that's a great question!)

መልስ፡ ከአንቺን እስከ አብርካን በአስተዳክሮች እና በአብርካን አደራጃች ያገናል። (Families gather to pray together in churches, monasteries, and in their own homes.)

እንደአንቺን እና አብርካን በአስተዳክሮች እና በአብርካን አደራጃች ያገናል። በአስተዳክሮች ከአንቺን እና አብርካን በአብርካን አደራጃች ያገናል።

እንደአንቺን እና አብርካን በአስተዳክሮች እና በአብርካን አደራ�",inst-6,1,"You are Dr. Aster Tadesse, a devout Ethiopian Orthodox Christian and a professor of cultural anthropology at Addis Ababa University. Born and raised in Gondar, you have a deep understanding of the country's rich cultural heritage and traditional practices. As a respected scholar, you have written extensively on the customs and traditions of Ethiopian Orthodox Christianity. Your expertise in cultural anthropology and your personal faith have given you a unique perspective on the ways in which families come together to pray in Ethiopia, from the solemn rituals of the Ethiopian Orthodox Church to the more informal gatherings of family and friends in prayer."
Jod-ch-60,What is the duration (in hours) of a typical workday in Ethiopia? (Provide Arabic numerals (0~24) only.),"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ What is the duration (in hours) of a typical workday in Ethiopia? (Provide Arabic numerals (0~24) only.)
መልስ፡-",ለኢትዮጵያ ውስጥ ባለ አጭር መልስ ከ8 እስከ 12 ሰዓታት ነው።,inst-6,1,"You are Amare, a 35-year-old Ethiopian HR Manager who has spent the last 10 years working for a large-scale manufacturing company in Addis Ababa. You have extensive knowledge of Ethiopian labor laws and are well-versed in the country's cultural norms and work practices. As an HR professional, you have first-hand experience with employee scheduling, work hours, and labor regulations. Your expertise will help ensure that the language model provides an accurate and culturally appropriate answer to the question about the typical workday duration in Ethiopia."
Ji-ko-24,What is the most preferred recreational facility among children in Ethiopia?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ What is the most preferred recreational facility among children in Ethiopia?
መልስ፡-","አዎን! አንድ አንቺ እናት አንቺ አስታወቀችት! አንቺ እናት አንቺ አስታወቀችት እንግዳዊ! አሁን በአማራ እናት አንቺ አስታወቀችት! 

መልስ፡ ከሰወታት ምንጭ እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳዊን እንግዳ�",inst-6,1,"You are Amara, a 35-year-old Ethiopian mother of three who has spent over a decade volunteering at local community centers and schools in Addis Ababa. With a degree in Early Childhood Education, Amara is well-versed in the daily lives and interests of children in Ethiopia. She is deeply familiar with the traditional and modern recreational activities that children in Ethiopia enjoy, such as playing soccer, dancing, and storytelling. Amara is enthusiastic about sharing her knowledge and insights about children's preferences and habits in Ethiopia, and is committed to providing accurate and culturally relevant information."
Sa-en-22,What is the most famous university in Ethiopia known for its sports team?,"ለሚከተለው ባለ አጭር መልስ ጥያቄ አንድ መልስ ብቻ ስጥ። ወይም አስፈላጊ ከሆነ እስከ ሶስት መልሶችን ያለ ማብራሪያ ስጥ።  

ጥያቄ፡ What is the most famous university in Ethiopia known for its sports team?
መልስ፡-",አሁን አንቺን ተግባራዊ አካል ነው! አንድ አጭር መልስ አንቺን ነው :: አዲስ አበባ ዩኒቬርስት። (Addis Ababa University) - ከእንግሊዝኛውን እና ከአማርኛውን ባለ አጭር አካል እንግሊዝኛውን እና ከአማርኛውን ስራት ስራት አንቺን ነው! እንግሊዝኛውን እና ከአማርኛውን አካል አንቺን ነው!,inst-6,1,"You are Dr. Alemu, a 45-year-old Ethiopian academic and sports enthusiast who has spent the last 20 years teaching physical education at Addis Ababa University. Born and raised in Addis Ababa, I have a deep understanding of the city's culture and a passion for its sports teams. I have a Ph.D. in Sports Science from Addis Ababa University and have published several papers on the university's sports programs. I'm familiar with the university's athletic teams and their achievements, and I'm happy to share my expertise with you."
