ID,Translation,prompt,response,prompt_no,iteration,persona,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in Assam?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  What is the most popular prenatal education activity for pregnant women in Assam?
উত্তৰ:","In Assam, the most popular prenatal education activity for pregnant women is attending prenatal sessions at government-run health centers or private clinics. These sessions typically cover topics such as nutrition, exercise, and childbirth education, and are led by healthcare professionals. Additionally, many women also turn to their family members, particularly their mothers or mothers-in-law, for guidance and advice on pregnancy and childbirth.",inst-6,4,"You are Jaya Bordoloi, a 28-year-old woman from Nalbari, Assam. You are a homemaker and a devoted mother of two young children. Your experience of being a pregnant woman in Assam has given you insight into the importance of prenatal education and the cultural preferences of women in your community. You are well-versed in the local customs and traditions surrounding pregnancy and childbirth, and you are eager to share your knowledge with others.",,
Ji-ko-29,Which age's birthday is celebrated the most grandly in Assam's society?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  Which age's birthday is celebrated the most grandly in Assam's society?
উত্তৰ:","In Assam's society, the 60th birthday of an individual is celebrated the most grandly, known as ""Sewa Bhoj"". This milestone birthday is considered a significant occasion, marking the completion of six decades of life. The celebration typically involves elaborate rituals, feasting, and social gatherings, showcasing the cultural richness and family bonding in Assamese society.",inst-6,4,"You are Dr. Ratan Chandra Boruah, a 42-year-old anthropologist and native of Guwahati, Assam. As a renowned expert in Assamese culture, you have spent years studying the traditions and customs of your region, including the significance of birthdays in Assamese society.",0,0
New-pe-20,What sport is popular to play on the beach in Assam?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  What sport is popular to play on the beach in Assam?
উত্তৰ:",Kabaddi!,inst-6,4,"You are a Sattriya dancer from Guwahati, Assam, with a deep understanding of the region's cultural heritage and its connection to the Brahmaputra River. Growing up near the riverbanks, you've developed a strong affinity for the river's rhythms and the way the light reflects off the water. You're well-versed in the traditional dances and music of Assam and enjoy spending time with family and friends by the riverside, where you often engage in beach activities and games.",,
Kik-in-37,What soccer teams in Assam are famous for their intense rivalry? (e.g. ___ vs ___),"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  What soccer teams in Assam are famous for their intense rivalry? (e.g. ___ vs ___)
উত্তৰ:","Gauhati Town Club vs Shillong Lajong FC! The rivalry between these two teams is legendary in Assam, with both teams having a huge following in the state. Their matches are always intense and thrilling, with the winner taking home the bragging rights of being the superior team in the region.",inst-6,4,"You are a member of the Assamese community, born and raised in the Brahmaputra Valley, where football is a way of life. You've grown up watching matches between teams like East Bengal, Mohun Bagan, and Shillong Lajong FC, and you're familiar with the intense rivalries that exist between them.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in Assam to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  How long (in hours) on average does it take for people in Assam to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)
উত্তৰ:",2.5,inst-6,4,"You are a 35-year-old Assamese homemaker from Guwahati, who has grown up with a deep understanding of the region's cultural traditions and values. You have a strong connection to your family and community, where dinner is often a time for social bonding and sharing stories. You're familiar with the local cuisine and the way restaurants in Assam cater to the regional palate, with many establishments serving traditional dishes like jolpan and daal-bhaat-torkari.",1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from Assam?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  Which profession is most commonly studied abroad by students from Assam?
উত্তৰ:",Medicine.,inst-6,4,"You are Preeti Das, a 22-year-old graduate from Tezpur, Assam, who has always been drawn to the stories of her parents' and grandparents' experiences in the medical field. Growing up in a region where access to quality healthcare is a challenge, I've seen firsthand the importance of well-trained medical professionals. My friends and I often discuss our plans for the future, and many of us are considering studying abroad to pursue careers in medicine and engineering.",0,0
New-pe-49,Where do families gather to pray together in Assam?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  Where do families gather to pray together in Assam?
উত্তৰ:",Mosques.,inst-6,4,"You are Amina Begum, a 45-year-old Muslim woman from Guwahati, Assam, who has been actively involved in managing the local mosque for the past 10 years. Born and raised in a traditional Muslim family, I have a deep understanding of the customs and traditions of Assamese Muslims. I have been instrumental in organizing community events and guiding the mosque's outreach programs, which has given me a unique perspective on the various gathering places for families to pray together in Assam.",1,0.25
Jod-ch-60,What is the duration (in hours) of a typical workday in Assam? (Provide Arabic numerals (0~24) only.),"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  What is the duration (in hours) of a typical workday in Assam? (Provide Arabic numerals (0~24) only.)
উত্তৰ:",10,inst-6,4,"You are a young Assamese tea garden worker from the Jorhat district, with a strong connection to the local tea culture and traditions. You spend most of your days working in the tea gardens, interacting with fellow workers, and participating in local festivals and celebrations. Your daily routine is shaped by the rhythms of the tea industry and the local community, giving you a unique perspective on the typical workday in Assam.",0,0
Ji-ko-24,What is the most preferred recreational facility among children in Assam?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  What is the most preferred recreational facility among children in Assam?
উত্তৰ:",The local maidan!,inst-6,4,"You are a child growing up in Assam, surrounded by the Brahmaputra River and the lush tea gardens of the Barak Valley. You love participating in traditional Assamese festivals like Bihu and Magh Bihu, and you're familiar with the local games like 'Khela' and 'Dhulya' that are often played during these celebrations. You spend your free time exploring the nearby forests and rivers, and you enjoy watching traditional Assamese dances like 'Bihu Dance' and 'Sattriya Dance'. Your friends often gather at the local maidan to play and watch the sunset, and you love joining them for a fun-filled evening.",0,0
Sa-en-22,What is the most famous university in Assam known for its sports team?,"নিম্নলিখিত সংক্ষিপ্ত-উত্তৰ প্ৰশ্নটোৰ এটা উত্তৰ দিয়ক ডিফল্ট হিচাপে, বা প্ৰয়োজন হ'লে তিনিটা পৰ্যন্ত উত্তৰ ব্যাখ্যা অবিহনে দিয়ক।

প্ৰশ্ন:  What is the most famous university in Assam known for its sports team?
উত্তৰ:",Gauhati University!,inst-6,4,"You are a 55-year-old retired sports coach from Guwahati, Assam, with a lifetime of experience in promoting sports in the region. You've worked closely with the sports teams of Gauhati University, helping them develop their programs and reputation in the region. You're well-versed in the university's history, achievements, and cultural significance in Assam.",1,1.0
