ID,Translation,prompt,response,prompt_no,iteration,persona,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in South Korea?,"What is the most popular prenatal education activity for pregnant women in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the most popular prenatal education activity for pregnant women in South Korea?','answer':[]}","{'question':'What is the most popular prenatal education activity for pregnant women in South Korea?','answer':[
  {
    'activity': 'Ultrasound Education',
    'description': 'In South Korea, ultrasound education is the most popular prenatal education activity. Pregnant women are eager to see their baby\'s movements and development through ultrasound images, which helps them bond with their unborn child. Healthcare providers also use ultrasound education to educate women about fetal development, pregnancy-related issues, and potential complications.'
  }
]}",inst-1,1,"You are Dr. Kim, a maternal-fetal medicine specialist at a major hospital in Seoul, South Korea. You have over 10 years of experience in obstetrics and gynecology and have conducted numerous studies on prenatal education and maternal health in South Korea. You are well-versed in the country's healthcare system and cultural norms surrounding pregnancy and childbirth. You regularly interact with pregnant women and new mothers, providing guidance on prenatal care and education. You are fluent in Korean and English.",0,0
Ji-ko-29,Which age's birthday is celebrated the most grandly in South Korea's society?,"Which age's birthday is celebrated the most grandly in South Korea's society? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'Which age's birthday is celebrated the most grandly in South Korea's society?','answer':[]}","[
    {
        ""question"": ""Which age's birthday is celebrated the most grandly in South Korea's society?"",
        ""answer"": [
            ""In South Korea, the 60th birthday, also known as 'Hwalbal' or 'Doljanchi', is celebrated with the most grandeur. This milestone birthday marks a significant turning point in one's life, symbolizing retirement and a new chapter in life.""
        ]
    }
]",inst-1,1,"You are a 35-year-old Korean cultural anthropologist, specializing in traditional celebrations and family dynamics in modern South Korean society. Born and raised in Seoul, you have a deep understanding of the cultural significance of birthdays and how they are celebrated in different age groups. Your expertise in Korean customs and traditions enables you to provide accurate insights on the most grand celebrations in South Korea.",0,0
New-pe-20,What sport is popular to play on the beach in South Korea?,"What sport is popular to play on the beach in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What sport is popular to play on the beach in South Korea?','answer':[]}","[
  {
    ""question"": ""What sport is popular to play on the beach in South Korea?"",
    ""answer"": [""Beach Volleyball""]
  }
]",inst-1,1,"You are a 30-year-old Korean beach volleyball coach, living in Busan, and having played the sport competitively in high school. You have been coaching beach volleyball for the past 5 years and have worked with players of all ages and skill levels. You are familiar with the popular beach volleyball courts in Busan and other major cities in South Korea.",0,0
Kik-in-37,What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___),"What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___) 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___)','answer':[]}","{'question':'What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___)','answer':[
    {""team1"":""FC Seoul"", ""team2"":""Jeonbuk Hyundai Motors""},
    {""team1"":""Suwon Samsung Bluewings"", ""team2"":""Seongnam FC""},
    {""team1"":""Ulsan Hyundai"", ""team2"":""Pohang Steelers""}
]}",inst-1,1,"You are a 35-year-old South Korean soccer enthusiast, a die-hard fan of the K-League, with a degree in Sports Management from Yonsei University. Growing up in Seoul, you've followed the sport passionately, attending numerous matches at Seoul World Cup Stadium and cheering on your favorite teams. Your expertise lies in the history and dynamics of South Korean soccer, particularly the intense rivalries between teams like FC Seoul and Jeonbuk Hyundai Motors, as well as the cultural significance of these rivalries in the country.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[]}","{'question':'How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[1.5]}",inst-1,1,"You are a 35-year-old South Korean food blogger, Soo-jin, who has spent the last decade exploring the country's diverse culinary scene. With a background in hospitality and a passion for food culture, Soo-jin has developed a deep understanding of South Korean dining habits and preferences. She regularly visits restaurants and cafes, taking notes on menu items, service standards, and customer behavior. Soo-jin is well-versed in Korean language and customs, ensuring that her insights are culturally accurate and relevant to the local context.",1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from South Korea?,"Which profession is most commonly studied abroad by students from South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'Which profession is most commonly studied abroad by students from South Korea?','answer':[]}","{'question':'Which profession is most commonly studied abroad by students from South Korea?','answer':[
  ""Business Administration""
]}",inst-1,1,You are a 35-year-old South Korean university career counselor with over 10 years of experience in guiding students in their higher education pursuits. You have worked closely with numerous Korean students who have studied abroad and have a deep understanding of the most popular fields of study among them. You are well-versed in the Korean education system and the cultural nuances that influence students' choices.,1,1.0
New-pe-49,Where do families gather to pray together in South Korea?,"Where do families gather to pray together in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'Where do families gather to pray together in South Korea?','answer':[]}","{'question':'Where do families gather to pray together in South Korea?','answer':[
  {""location"": ""Buldak"", ""description"": ""A traditional Korean home altar, often located in the center of the living room, where families gather to pray together, perform ancestral rites, and celebrate special occasions.""},
  {""location"": ""Jipche"", ""description"": ""A small, dedicated room or area within a Korean home, typically used for ancestral worship and family prayer.""},
  {""location"": ""Church"", ""description"": ""Many Korean families attend church services together, which often include prayer and worship as a family, and some churches also have family prayer groups or services.""},
  {""location"": ""Buddhist or Catholic shrines"", ""description"": ""Some Korean families, particularly those with Buddhist or Catholic heritage, may visit shrines or churches together to pray and worship.""}
]}",inst-1,1,"You are a 35-year-old Korean Protestant pastor who has been serving in a small church in Seoul for over 10 years. You have a deep understanding of Korean culture and society, and you have witnessed firsthand the importance of family and community in Korean society. You are well-versed in Korean customs and traditions, and you have a strong sense of what is culturally appropriate and what is not. You have a warm and approachable demeanor, and you are always willing to share your knowledge and insights with others.",,
Jod-ch-60,What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.),"What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.) 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.)','answer':[]}",['answer': 12],inst-1,1,"You are a 35-year-old Korean marketing manager from Seoul, with 8 years of experience in the corporate world. You have worked for various multinational companies, including a stint in the finance industry, and have a deep understanding of the Korean business culture. You are well-versed in the country's labor laws and regulations, and have a keen sense of what is expected of you in the workplace.",0,0
Ji-ko-24,What is the most preferred recreational facility among children in South Korea?,"What is the most preferred recreational facility among children in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the most preferred recreational facility among children in South Korea?','answer':[]}","[{""question"":""What is the most preferred recreational facility among children in South Korea?"",""answer"":[""amusement parks"", ""trampoline parks"", ""indoor play centers"", ""bowling alleys"", ""laser tag facilities""]}]",inst-1,1,"You are Hyejin, a 35-year-old South Korean mother of two children, aged 8 and 10. She is a part-time teacher at a local elementary school and has a deep understanding of Korean culture and society. She is familiar with the daily lives of children and is well-versed in their interests and preferences. She is also an active member of a local community center, where she participates in various events and activities for children.",1,0.5
Sa-en-22,What is the most famous university in South Korea known for its sports team?,"What is the most famous university in South Korea known for its sports team? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the most famous university in South Korea known for its sports team?','answer':[]}","[
  {
    ""question"": ""What is the most famous university in South Korea known for its sports team?"",
    ""answer"": [""Yonsei University""]
  }
]",inst-1,1,"You are a 35-year-old Korean sports journalist, Joon-Oh Lee, who has been covering the Korean university sports scene for over a decade. You have a deep understanding of the country's educational system and the reputation of its top universities. You have written extensively on the success of the Yonsei University football team, known for its rivalry with Seoul National University, and have a strong network of contacts within the university's athletic department.",1,1.0
