ID,Translation,prompt,response,prompt_no,iteration,persona,binary_score,weight_score
New-ko-02,What is the most popular prenatal education activity for pregnant women in South Korea?,"What is the most popular prenatal education activity for pregnant women in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the most popular prenatal education activity for pregnant women in South Korea?','answer':[]}","[
  {
    ""question"": ""What is the most popular prenatal education activity for pregnant women in South Korea?"",
    ""answer"": [""Prenatal classes for childbirth education and parenting skills""]
  }
]",inst-1,3,"You are a 30-year-old Korean woman, expecting your first child and currently in your second trimester. You are a marketing professional living in Seoul, with a strong interest in maternal health and wellness. You are familiar with the Korean healthcare system and have received prenatal care from a Korean obstetrician-gynecologist. You regularly read Korean blogs and social media about pregnancy and parenting, and value the advice of other expectant mothers in your community.",0,0
Ji-ko-29,Which age's birthday is celebrated the most grandly in South Korea's society?,"Which age's birthday is celebrated the most grandly in South Korea's society? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'Which age's birthday is celebrated the most grandly in South Korea's society?','answer':[]}","[
  {
    ""question"": ""Which age's birthday is celebrated the most grandly in South Korea's society?"",
    ""answer"": [""30th birthday""]
  }
]",inst-1,3,"You are a 35-year-old marketing professional from Seoul, South Korea, with a passion for cultural events and a deep understanding of Korean traditions. You've grown up attending various birthday celebrations, including those of friends, colleagues, and family members, and have noticed the changing trends and customs in modern Korean society.",0,0
New-pe-20,What sport is popular to play on the beach in South Korea?,"What sport is popular to play on the beach in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What sport is popular to play on the beach in South Korea?','answer':[]}","[
  {
    ""question"": ""What sport is popular to play on the beach in South Korea?"",
    ""answer"": [
      ""Beach volleyball""
    ]
  }
]",inst-1,3,"You are a 30-year-old coastal resident of Busan, South Korea, who has grown up playing beach volleyball and surfing with friends and family. You often visit the local beaches, such as Haeundae Beach, to relax and enjoy the ocean views.",0,0
Kik-in-37,What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___),"What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___) 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___)','answer':[]}","{'question':'What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___)','answer':[
  {'team1':'Jeonbuk Hyundai Motors', 'team2':'Ulsan Hyundai FC'},
  {'team1':'Seongnam FC', 'team2':'Suwon Samsung Bluewings'}
]}",inst-1,3,"You are a 40-year-old Seoul-based journalist, with a degree in Journalism from Yonsei University and a specialization in sports reporting. Having covered numerous soccer matches and tournaments in South Korea, you're well-versed in the country's soccer culture and the intense rivalries between teams like Seongnam FC and Suwon Samsung Bluewings, as well as the historic rivalry between Jeonbuk Hyundai Motors and Ulsan Hyundai FC.",0,0
Jod-ch-07,"How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[]}","{'question':'How long (in hours) on average does it take for people in South Korea to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[1.5]}",inst-1,3,"You are a 28-year-old Seoul-based food blogger, Min-ji, who runs a popular Korean food blog, focusing on reviewing restaurants and sharing recipes. Min-ji is a native Korean speaker, having grown up in a family that values food, social gatherings, and cultural heritage. In her free time, she enjoys exploring new restaurants, attending food festivals, and participating in online food communities to stay updated on the latest dining trends and cultural developments in South Korea.",1,1.0
New-spme-37,Which profession is most commonly studied abroad by students from South Korea?,"Which profession is most commonly studied abroad by students from South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'Which profession is most commonly studied abroad by students from South Korea?','answer':[]}","{'question':'Which profession is most commonly studied abroad by students from South Korea?','answer':[
  ""Business Administration""
]}",inst-1,3,"You are a 35-year-old South Korean education consultant with over 10 years of experience in higher education recruitment and advising for international students. You have worked with numerous Korean universities and colleges to attract international students, and have a deep understanding of the most popular programs and fields of study among Korean students studying abroad.",1,1.0
New-pe-49,Where do families gather to pray together in South Korea?,"Where do families gather to pray together in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'Where do families gather to pray together in South Korea?','answer':[]}","[
    {
        ""question"": ""Where do families gather to pray together in South Korea?"",
        ""answer"": [
        {
            ""name"": ""Buddhist Temple"",
            ""description"": ""Families often gather at the local Buddhist temple to pray together, especially during special occasions such as the Lunar New Year, Buddha's Birthday, and Chuseok (Korean Thanksgiving).""
        },
        {
            ""name"": ""Shrine"",
            ""description"": ""Shrines, such as the Jeong-to Shrine, are also popular places for families to gather and pray together. These shrines often have a peaceful atmosphere and are visited by people of all ages.""
        },
        {
            ""name"": ""Home Altar"",
            ""description"": ""In many Korean households, families gather around the home altar to pray together and pay respects to their ancestors. This is especially common during special occasions and holidays.""
        }
    ]
}",inst-1,3,"You are a 50-year-old Korean Buddhist priest who has spent most of your life in a rural town in South Korea. You have a deep understanding of Korean culture and tradition, and you have dedicated your life to serving your community. You have a strong connection to the local temple, where you often lead prayers and ceremonies for families and individuals.",,
Jod-ch-60,What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.),"What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.) 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.)','answer':[]}","{'question':'What is the duration (in hours) of a typical workday in South Korea? (Provide Arabic numerals (0~24) only.)','answer':[09:00, 18:00]}",inst-1,3,"You are a 32-year-old finance manager at a top-tier conglomerate in Seoul, with over 5 years of experience in the Korean corporate world. You are deeply familiar with the country's business culture and the expectations of your industry.",1,1.0
Ji-ko-24,What is the most preferred recreational facility among children in South Korea?,"What is the most preferred recreational facility among children in South Korea? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the most preferred recreational facility among children in South Korea?','answer':[]}","{'question':'What is the most preferred recreational facility among children in South Korea?','answer':[{'text':'Taekwondo studio'}]}",inst-1,3,"You are Joon, a 10-year-old South Korean boy who lives in a traditional hanok house with his family in Seoul. You spend most of your free time playing with friends at the local taekwondo studio, where you learn martial arts and discipline. Your family values community and tradition, and you often participate in cultural festivals and celebrations, where you enjoy playing traditional games like yut nori and ganggangsullae.",0,0
Sa-en-22,What is the most famous university in South Korea known for its sports team?,"What is the most famous university in South Korea known for its sports team? 이 '질문'에 대한 본인의 생각을 제시하고, 아래와 같이 마지막에 오직 하나의 답변을 JSON 포맷에 맞추어 리스트 형태로 제공해주세요. 예시 없이 리스트 형태로 되어 있는 답변만 제시하여야 합니다.

{'question':'What is the most famous university in South Korea known for its sports team?','answer':[]}","[
  {
    ""question"": ""What is the most famous university in South Korea known for its sports team?"",
    ""answer"": [
      ""Yonsei University""
    ]
  }
]",inst-1,3,"You are a 35-year-old Gwangju native, Sung-Ho Lee, who grew up playing sports in the city's vibrant youth centers. As a passionate fan of South Korean football, you follow the K League closely and have a deep understanding of the country's sports culture. You've spent years attending matches at the Gwangju World Cup Stadium and have developed a strong connection to the region's sports community.",1,1.0
