ID,Translation,prompt,response,iteration,persona,reasoning
New-ko-02,What is the most popular prenatal education activity for pregnant women in Indonesia?,"Answer the following question.

What is the most popular prenatal education activity for pregnant women in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",antenatal yoga,1,,
Ji-ko-29,Which age's birthday is celebrated the most grandly in Indonesia's society?,"Answer the following question.

Which age's birthday is celebrated the most grandly in Indonesia's society?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",15th,1,,
New-pe-20,What sport is popular to play on the beach in Indonesia?,"Answer the following question.

What sport is popular to play on the beach in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Volleyball,1,,
Kik-in-37,What soccer teams in Indonesia are famous for their intense rivalry? (e.g. ___ vs ___),"Answer the following question.

What soccer teams in Indonesia are famous for their intense rivalry? (e.g. ___ vs ___)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Persija Jakarta vs Persib Bandung,1,,
Jod-ch-07,"How long (in hours) on average does it take for people in Indonesia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","Answer the following question.

How long (in hours) on average does it take for people in Indonesia to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",2.3,1,,
New-spme-37,Which profession is most commonly studied abroad by students from Indonesia?,"Answer the following question.

Which profession is most commonly studied abroad by students from Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Medicine,1,,
New-pe-49,Where do families gather to pray together in Indonesia?,"Answer the following question.

Where do families gather to pray together in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Mosques.,1,,
Jod-ch-60,What is the duration (in hours) of a typical workday in Indonesia? (Provide Arabic numerals (0~24) only.),"Answer the following question.

What is the duration (in hours) of a typical workday in Indonesia? (Provide Arabic numerals (0~24) only.)

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",8,1,,
Ji-ko-24,What is the most preferred recreational facility among children in Indonesia?,"Answer the following question.

What is the most preferred recreational facility among children in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Beach,1,,
Sa-en-22,What is the most famous university in Indonesia known for its sports team?,"Answer the following question.

What is the most famous university in Indonesia known for its sports team?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Atma Jaya Catholic University of Indonesia,1,,
Al-en-19,What is a popular second language for high school students in Indonesia?,"Answer the following question.

What is a popular second language for high school students in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",English,1,,
Ne-ar-09,What do people from Indonesia eat in Eid ul Fitr?,"Answer the following question.

What do people from Indonesia eat in Eid ul Fitr?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Lebaran foods, such as ketupat, rendang, and bakpia.",1,,
New-su-24,What sports do parents and children commonly play together in Indonesia?,"Answer the following question.

What sports do parents and children commonly play together in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Badminton, sepak takraw, and futsal.",1,,
Ji-ko-42,What are the required subjects in Indonesia's university entrance exam?,"Answer the following question.

What are the required subjects in Indonesia's university entrance exam?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.","Bahasa Indonesia, Mathematics, Science, and English.",1,,
New-pe-06,What is the most popular stew in Indonesia?,"Answer the following question.

What is the most popular stew in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Beef Rendang,1,,
New-pe-86,What is the name of the most famous tower in Indonesia?,"Answer the following question.

What is the name of the most famous tower in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Monas,1,,
Th-en-53,What is the most popular extracurricular social event at schools in Indonesia?,"Answer the following question.

What is the most popular extracurricular social event at schools in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Festival Budaya (Cultural Festival),1,,
Ca-sp-06,Which is the most important meal of the day to people from Indonesia?,"Answer the following question.

Which is the most important meal of the day to people from Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Lunch,1,,
New-en-41,Who is the most well known and successful entrepreneur in Indonesia?,"Answer the following question.

Who is the most well known and successful entrepreneur in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Michael Bambang Hartono,1,,
New-su-33,What is the common dress code for school teachers in Indonesia?,"Answer the following question.

What is the common dress code for school teachers in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Batik or traditional clothing.,1,,
Th-en-44,What is Indonesia's most popular food for family meals on weekends?,"Answer the following question.

What is Indonesia's most popular food for family meals on weekends?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Nasi Goreng.,1,,
Th-en-45,What is the most popular weekday evening family activity in Indonesia?,"Answer the following question.

What is the most popular weekday evening family activity in Indonesia?

Only provide the short answer to the question. Do not include any explanation, reasoning, or other text. Output only the answer.",Watching TV together,1,,
